T,L,LL,R,E,D,DLI,Year,Month,Day,Hour,Minute,Second,Day365,Hour24,Sunrise,Sunset
1518078282,25.822034,0,5,0.3,0,0.051621946999999994,2018,01,08,08,24,42,39,08,1518073895,1518110842
1518078283,25.849703,0,5,0.3,0,0.051647796999999995,2018,01,08,08,24,43,39,08,1518073895,1518110842
1518078284,25.838088,0,5,0.3,0,0.051673634,2018,01,08,08,24,44,39,08,1518073895,1518110842
1518078285,25.812310999999998,0,5,0.3,0,0.051699446999999996,2018,01,08,08,24,45,39,08,1518073895,1518110842
1518078286,25.878345,0,5,0.3,0,0.051725328,2018,01,08,08,24,46,39,08,1518073895,1518110842
1518078287,25.877213,0,5,0.31,0,0.051751203,2018,01,08,08,24,47,39,08,1518073895,1518110842
1518078288,25.85773,0,5,0.3,0,0.051777063,2018,01,08,08,24,48,39,08,1518073895,1518110842
1518078289,25.867977,0,5,0.3,0,0.051802928000000005,2018,01,08,08,24,49,39,08,1518073895,1518110842
1518078290,25.899206,0,5,0.31,0,0.051828828,2018,01,08,08,24,50,39,08,1518073895,1518110842
1518078291,25.833309,0,5,0.3,0,0.051854663,2018,01,08,08,24,51,39,08,1518073895,1518110842
1518078292,25.865866,0,5,0.3,0,0.051880528,2018,01,08,08,24,52,39,08,1518073895,1518110842
1518078293,25.8039,0,5,0.3,0,0.051906331,2018,01,08,08,24,53,39,08,1518073895,1518110842
1518078294,25.854489,0,5,0.3,0,0.051932184,2018,01,08,08,24,54,39,08,1518073895,1518110842
1518078295,25.837823,0,5,0.3,0,0.051958025,2018,01,08,08,24,55,39,08,1518073895,1518110842
1518078296,25.824692000000002,0,5,0.3,0,0.051983847,2018,01,08,08,24,56,39,08,1518073895,1518110842
1518078297,25.766663,0,5,0.3,0,0.052009615999999995,2018,01,08,08,24,57,39,08,1518073895,1518110842
1518078298,25.753784,0,5,0.3,0,0.052035369,2018,01,08,08,24,58,39,08,1518073895,1518110842
1518078299,25.755459,0,5,0.3,0,0.052061125,2018,01,08,08,24,59,39,08,1518073895,1518110842
1518078300,25.649889,0,5,0.3,0,0.052086775,2018,01,08,08,25,00,39,08,1518073895,1518110842
1518078301,25.765217,0,5,0.3,0,0.052112538,2018,01,08,08,25,01,39,08,1518073895,1518110842
1518078302,25.759186,0,5,0.3,0,0.0521383,2018,01,08,08,25,02,39,08,1518073895,1518110842
1518078303,25.774373,0,5,0.3,0,0.052164075,2018,01,08,08,25,03,39,08,1518073895,1518110842
1518078304,25.814830999999998,0,5,0.3,0,0.052189890999999995,2018,01,08,08,25,04,39,08,1518073895,1518110842
1518078305,25.851647,0,5,0.3,0,0.052215740999999996,2018,01,08,08,25,05,39,08,1518073895,1518110842
1518078306,25.836119,0,5,0.3,0,0.052241575,2018,01,08,08,25,06,39,08,1518073895,1518110842
1518078307,25.861283,0,5,0.3,0,0.052267438,2018,01,08,08,25,07,39,08,1518073895,1518110842
1518078308,25.835632999999998,0,5,0.3,0,0.052293271999999995,2018,01,08,08,25,08,39,08,1518073895,1518110842
1518078309,25.882931,0,5,0.3,0,0.052319153,2018,01,08,08,25,09,39,08,1518073895,1518110842
1518078310,25.95833,0,5,0.3,0,0.052345113,2018,01,08,08,25,10,39,08,1518073895,1518110842
1518078311,25.972222,0,5,0.3,0,0.052371084000000005,2018,01,08,08,25,11,39,08,1518073895,1518110842
1518078312,25.946078,0,5,0.3,0,0.052397031,2018,01,08,08,25,12,39,08,1518073895,1518110842
1518078313,25.895914,0,5,0.3,0,0.052422925,2018,01,08,08,25,13,39,08,1518073895,1518110842
1518078314,25.884622,0,5,0.3,0,0.05244880600000001,2018,01,08,08,25,14,39,08,1518073895,1518110842
1518078315,26.056513,0,5,0.3,0,0.052474863000000004,2018,01,08,08,25,15,39,08,1518073895,1518110842
1518078316,26.203534,0,5,0.3,0,0.052501069,2018,01,08,08,25,16,39,08,1518073895,1518110842
1518078317,26.257265999999998,0,5,0.3,0,0.052527325,2018,01,08,08,25,17,39,08,1518073895,1518110842
1518078318,26.345925,0,5,0.3,0,0.052553669,2018,01,08,08,25,18,39,08,1518073895,1518110842
1518078319,26.348971999999996,0,5,0.3,0,0.05258001899999999,2018,01,08,08,25,19,39,08,1518073895,1518110842
1518078320,26.413484000000004,0,5,0.3,0,0.05260643100000001,2018,01,08,08,25,20,39,08,1518073895,1518110842
1518078321,26.464734000000004,0,5,0.3,0,0.05263289399999999,2018,01,08,08,25,21,39,08,1518073895,1518110842
1518078322,26.586388,0,5,0.3,0,0.05265948100000001,2018,01,08,08,25,22,39,08,1518073895,1518110842
1518078323,26.602953000000003,0,5,0.3,0,0.052686081,2018,01,08,08,25,23,39,08,1518073895,1518110842
1518078324,26.681853000000004,0,5,0.3,0,0.052712763,2018,01,08,08,25,24,39,08,1518073895,1518110842
1518078325,26.719788,0,5,0.3,0,0.052739488,2018,01,08,08,25,25,39,08,1518073895,1518110842
1518078326,26.755094,0,5,0.3,0,0.052766244,2018,01,08,08,25,26,39,08,1518073895,1518110842
1518078327,26.835828000000003,0,5,0.29,0,0.052793075,2018,01,08,08,25,27,39,08,1518073895,1518110842
1518078328,26.862328,0,5,0.29,0,0.052819943999999994,2018,01,08,08,25,28,39,08,1518073895,1518110842
1518078329,26.956590999999996,0,5,0.3,0,0.0528469,2018,01,08,08,25,29,39,08,1518073895,1518110842
1518078330,26.994341,0,5,0.29,0,0.052873894,2018,01,08,08,25,30,39,08,1518073895,1518110842
1518078331,27.023263,0,5,0.3,0,0.052900913,2018,01,08,08,25,31,39,08,1518073895,1518110842
1518078332,27.028075,0,5,0.29,0,0.052927944,2018,01,08,08,25,32,39,08,1518073895,1518110842
1518078333,27.024696999999996,0,5,0.3,0,0.052954963,2018,01,08,08,25,33,39,08,1518073895,1518110842
1518078334,27.032065999999997,0,5,0.3,0,0.052981994,2018,01,08,08,25,34,39,08,1518073895,1518110842
1518078335,27.077240999999997,0,5,0.3,0,0.05300906899999999,2018,01,08,08,25,35,39,08,1518073895,1518110842
1518078336,27.157634,0,5,0.3,0,0.053036225,2018,01,08,08,25,36,39,08,1518073895,1518110842
1518078337,27.130638,0,5,0.3,0,0.053063356000000006,2018,01,08,08,25,37,39,08,1518073895,1518110842
1518078338,27.152055999999998,0,5,0.3,0,0.053090513,2018,01,08,08,25,38,39,08,1518073895,1518110842
1518078339,27.149234000000003,0,5,0.3,0,0.053117663,2018,01,08,08,25,39,39,08,1518073895,1518110842
1518078340,27.229041,0,5,0.3,0,0.05314489399999999,2018,01,08,08,25,40,39,08,1518073895,1518110842
1518078341,27.245578000000002,0,5,0.3,0,0.053172138,2018,01,08,08,25,41,39,08,1518073895,1518110842
1518078342,27.239828000000003,0,5,0.3,0,0.053199375,2018,01,08,08,25,42,39,08,1518073895,1518110842
1518078343,27.214434000000004,0,5,0.3,0,0.053226588,2018,01,08,08,25,43,39,08,1518073895,1518110842
1518078344,27.236815999999997,0,5,0.3,0,0.053253825,2018,01,08,08,25,44,39,08,1518073895,1518110842
1518078345,27.262781,0,5,0.3,0,0.053281088,2018,01,08,08,25,45,39,08,1518073895,1518110842
1518078346,27.341046999999996,0,5,0.3,0,0.053308425,2018,01,08,08,25,46,39,08,1518073895,1518110842
1518078347,27.372338,0,5,0.3,0,0.0533358,2018,01,08,08,25,47,39,08,1518073895,1518110842
1518078348,27.387978000000004,0,5,0.3,0,0.053363188,2018,01,08,08,25,48,39,08,1518073895,1518110842
1518078349,27.381690999999996,0,5,0.3,0,0.05339056899999999,2018,01,08,08,25,49,39,08,1518073895,1518110842
1518078350,27.393588,0,5,0.29,0,0.053417963,2018,01,08,08,25,50,39,08,1518073895,1518110842
1518078351,27.394463000000002,0,5,0.3,0,0.053445356000000006,2018,01,08,08,25,51,39,08,1518073895,1518110842
1518078352,27.347965999999996,0,5,0.3,0,0.05347270600000001,2018,01,08,08,25,52,39,08,1518073895,1518110842
1518078353,27.385894,0,5,0.3,0,0.053500088,2018,01,08,08,25,53,39,08,1518073895,1518110842
1518078354,27.358496999999996,0,5,0.3,0,0.05352745,2018,01,08,08,25,54,39,08,1518073895,1518110842
1518078355,27.357731,0,5,0.3,0,0.053554806,2018,01,08,08,25,55,39,08,1518073895,1518110842
1518078356,27.401156,0,5,0.3,0,0.05358220600000001,2018,01,08,08,25,56,39,08,1518073895,1518110842
1518078357,27.433478000000004,0,5,0.3,0,0.053609638,2018,01,08,08,25,57,39,08,1518073895,1518110842
1518078358,27.4372,0,5,0.3,0,0.053637075,2018,01,08,08,25,58,39,08,1518073895,1518110842
1518078359,27.473916,0,5,0.3,0,0.05366455,2018,01,08,08,25,59,39,08,1518073895,1518110842
1518078360,27.492805999999998,0,5,0.3,0,0.053692043999999994,2018,01,08,08,26,00,39,08,1518073895,1518110842
1518078361,27.460259000000004,0,5,0.3,0,0.0537195,2018,01,08,08,26,01,39,08,1518073895,1518110842
1518078362,27.506553000000004,0,5,0.3,0,0.053747013,2018,01,08,08,26,02,39,08,1518073895,1518110842
1518078363,27.509253,0,5,0.3,0,0.05377451899999999,2018,01,08,08,26,03,39,08,1518073895,1518110842
1518078364,27.423109000000004,0,5,0.3,0,0.053801938,2018,01,08,08,26,04,39,08,1518073895,1518110842
1518078365,27.424713,0,5,0.29,0,0.053829363,2018,01,08,08,26,05,39,08,1518073895,1518110842
1518078366,27.460153000000002,0,5,0.3,0,0.053856825,2018,01,08,08,26,06,39,08,1518073895,1518110842
1518078367,27.472013,0,5,0.29,0,0.05388429399999999,2018,01,08,08,26,07,39,08,1518073895,1518110842
1518078368,27.454053000000002,0,5,0.3,0,0.05391175,2018,01,08,08,26,08,39,08,1518073895,1518110842
1518078369,27.509096999999997,0,5,0.29,0,0.053939256000000005,2018,01,08,08,26,09,39,08,1518073895,1518110842
1518078370,27.460631,0,5,0.3,0,0.053966718999999996,2018,01,08,08,26,10,39,08,1518073895,1518110842
1518078371,27.513046999999997,0,5,0.3,0,0.053994225,2018,01,08,08,26,11,39,08,1518073895,1518110842
1518078372,27.560169000000002,0,5,0.29,0,0.054021788,2018,01,08,08,26,12,39,08,1518073895,1518110842
1518078373,27.535156,0,5,0.3,0,0.05404931899999999,2018,01,08,08,26,13,39,08,1518073895,1518110842
1518078374,27.592244,0,5,0.3,0,0.054076913,2018,01,08,08,26,14,39,08,1518073895,1518110842
1518078375,27.635896999999996,0,5,0.3,0,0.05410455,2018,01,08,08,26,15,39,08,1518073895,1518110842
1518078376,27.687169,0,5,0.3,0,0.054132231,2018,01,08,08,26,16,39,08,1518073895,1518110842
1518078377,27.661509000000002,0,5,0.3,0,0.05415989399999999,2018,01,08,08,26,17,39,08,1518073895,1518110842
1518078378,27.655519,0,5,0.3,0,0.05418755,2018,01,08,08,26,18,39,08,1518073895,1518110842
1518078379,27.689538,0,5,0.3,0,0.054215243999999996,2018,01,08,08,26,19,39,08,1518073895,1518110842
1518078380,27.688006,0,5,0.29,0,0.054242925,2018,01,08,08,26,20,39,08,1518073895,1518110842
1518078381,27.727834,0,5,0.3,0,0.05427065600000001,2018,01,08,08,26,21,39,08,1518073895,1518110842
1518078382,27.714121999999996,0,5,0.3,0,0.05429836899999999,2018,01,08,08,26,22,39,08,1518073895,1518110842
1518078383,27.730966,0,5,0.3,0,0.0543261,2018,01,08,08,26,23,39,08,1518073895,1518110842
1518078384,27.781819,0,5,0.3,0,0.05435388100000001,2018,01,08,08,26,24,39,08,1518073895,1518110842
1518078385,27.790390999999996,0,5,0.3,0,0.054381675,2018,01,08,08,26,25,39,08,1518073895,1518110842
1518078386,27.767328000000003,0,5,0.3,0,0.054409438,2018,01,08,08,26,26,39,08,1518073895,1518110842
1518078387,27.828715999999996,0,5,0.3,0,0.054437268999999996,2018,01,08,08,26,27,39,08,1518073895,1518110842
1518078388,27.777781,0,5,0.3,0,0.05446505,2018,01,08,08,26,28,39,08,1518073895,1518110842
1518078389,27.82245,0,5,0.3,0,0.054492875,2018,01,08,08,26,29,39,08,1518073895,1518110842
1518078390,27.855525,0,5,0.3,0,0.054520725,2018,01,08,08,26,30,39,08,1518073895,1518110842
1518078391,27.8879,0,5,0.3,0,0.054548613,2018,01,08,08,26,31,39,08,1518073895,1518110842
1518078392,27.932403000000004,0,5,0.3,0,0.054576544,2018,01,08,08,26,32,39,08,1518073895,1518110842
1518078393,27.974778000000004,0,5,0.3,0,0.054604519,2018,01,08,08,26,33,39,08,1518073895,1518110842
1518078394,27.975128,0,5,0.31,0,0.054632494,2018,01,08,08,26,34,39,08,1518073895,1518110842
1518078395,28.012953000000003,0,5,0.3,0,0.054660513,2018,01,08,08,26,35,39,08,1518073895,1518110842
1518078396,27.994896999999998,0,5,0.3,0,0.054688506000000005,2018,01,08,08,26,36,39,08,1518073895,1518110842
1518078397,27.977797,0,5,0.3,0,0.054716481000000004,2018,01,08,08,26,37,39,08,1518073895,1518110842
1518078398,27.961269,0,5,0.3,0,0.054744443999999996,2018,01,08,08,26,38,39,08,1518073895,1518110842
1518078399,27.979559000000002,0,5,0.3,0,0.054772425,2018,01,08,08,26,39,39,08,1518073895,1518110842
1518078400,27.952919,0,5,0.3,0,0.054800381,2018,01,08,08,26,40,39,08,1518073895,1518110842
1518078401,27.977684000000004,0,5,0.3,0,0.05482835600000001,2018,01,08,08,26,41,39,08,1518073895,1518110842
1518078402,27.911046999999996,0,5,0.3,0,0.05485626899999999,2018,01,08,08,26,42,39,08,1518073895,1518110842
1518078403,27.911813000000002,0,5,0.29,0,0.054884181000000004,2018,01,08,08,26,43,39,08,1518073895,1518110842
1518078404,27.899734000000002,0,5,0.3,0,0.05491208100000001,2018,01,08,08,26,44,39,08,1518073895,1518110842
1518078405,27.864278000000002,0,5,0.3,0,0.054939944,2018,01,08,08,26,45,39,08,1518073895,1518110842
1518078406,27.927634,0,5,0.29,0,0.054967875,2018,01,08,08,26,46,39,08,1518073895,1518110842
1518078407,27.887288,0,5,0.29,0,0.054995763,2018,01,08,08,26,47,39,08,1518073895,1518110842
1518078408,27.972788,0,5,0.3,0,0.055023731000000006,2018,01,08,08,26,48,39,08,1518073895,1518110842
1518078409,27.992741,0,5,0.29,0,0.055051725,2018,01,08,08,26,49,39,08,1518073895,1518110842
1518078410,28.001578000000002,0,5,0.3,0,0.05507973100000001,2018,01,08,08,26,50,39,08,1518073895,1518110842
1518078411,27.937919,0,5,0.3,0,0.05510766899999999,2018,01,08,08,26,51,39,08,1518073895,1518110842
1518078412,27.899728000000003,0,5,0.3,0,0.055135568999999995,2018,01,08,08,26,52,39,08,1518073895,1518110842
1518078413,27.98025,0,5,0.3,0,0.05516355,2018,01,08,08,26,53,39,08,1518073895,1518110842
1518078414,27.978413,0,5,0.3,0,0.055191525,2018,01,08,08,26,54,39,08,1518073895,1518110842
1518078415,27.9491,0,5,0.3,0,0.055219475,2018,01,08,08,26,55,39,08,1518073895,1518110842
1518078416,28.060025,0,5,0.3,0,0.055247531,2018,01,08,08,26,56,39,08,1518073895,1518110842
1518078417,28.063890999999998,0,5,0.3,0,0.055275594,2018,01,08,08,26,57,39,08,1518073895,1518110842
1518078418,28.075613,0,5,0.3,0,0.05530366899999999,2018,01,08,08,26,58,39,08,1518073895,1518110842
1518078419,28.0513,0,5,0.3,0,0.055331725,2018,01,08,08,26,59,39,08,1518073895,1518110842
1518078420,28.143288000000002,0,5,0.3,0,0.05535986899999999,2018,01,08,08,27,00,39,08,1518073895,1518110842
1518078421,28.226691,0,5,0.3,0,0.05538809399999999,2018,01,08,08,27,01,39,08,1518073895,1518110842
1518078422,28.257928000000003,0,5,0.3,0,0.05541635,2018,01,08,08,27,02,39,08,1518073895,1518110842
1518078423,28.282938,0,5,0.3,0,0.05544463100000001,2018,01,08,08,27,03,39,08,1518073895,1518110842
1518078424,28.354366,0,5,0.3,0,0.055472988,2018,01,08,08,27,04,39,08,1518073895,1518110842
1518078425,28.359603000000003,0,5,0.31,0,0.055501343999999994,2018,01,08,08,27,05,39,08,1518073895,1518110842
1518078426,28.450515999999997,0,5,0.3,0,0.05552979399999999,2018,01,08,08,27,06,39,08,1518073895,1518110842
1518078427,28.46745,0,5,0.3,0,0.055558263000000004,2018,01,08,08,27,07,39,08,1518073895,1518110842
1518078428,28.543438000000002,0,5,0.3,0,0.055586806,2018,01,08,08,27,08,39,08,1518073895,1518110842
1518078429,28.516931,0,5,0.3,0,0.055615325,2018,01,08,08,27,09,39,08,1518073895,1518110842
1518078430,28.541778000000004,0,5,0.3,0,0.05564386899999999,2018,01,08,08,27,10,39,08,1518073895,1518110842
1518078431,28.569225,0,5,0.3,0,0.055672438,2018,01,08,08,27,11,39,08,1518073895,1518110842
1518078432,28.682863,0,5,0.3,0,0.05570111899999999,2018,01,08,08,27,12,39,08,1518073895,1518110842
1518078433,28.647606,0,5,0.3,0,0.055729763,2018,01,08,08,27,13,39,08,1518073895,1518110842
1518078434,28.638990999999997,0,5,0.3,0,0.055758406,2018,01,08,08,27,14,39,08,1518073895,1518110842
1518078435,28.593071999999996,0,5,0.3,0,0.055787,2018,01,08,08,27,15,39,08,1518073895,1518110842
1518078436,28.603134000000004,0,5,0.3,0,0.0558156,2018,01,08,08,27,16,39,08,1518073895,1518110842
1518078437,28.549619,0,5,0.29,0,0.05584415,2018,01,08,08,27,17,39,08,1518073895,1518110842
1518078438,28.608406,0,5,0.3,0,0.055872763,2018,01,08,08,27,18,39,08,1518073895,1518110842
1518078439,28.618603000000004,0,5,0.29,0,0.05590138100000001,2018,01,08,08,27,19,39,08,1518073895,1518110842
1518078440,28.634128000000004,0,5,0.3,0,0.055930013,2018,01,08,08,27,20,39,08,1518073895,1518110842
1518078441,28.699859000000004,0,5,0.3,0,0.055958713,2018,01,08,08,27,21,39,08,1518073895,1518110842
1518078442,28.682881,0,5,0.29,0,0.055987393999999996,2018,01,08,08,27,22,39,08,1518073895,1518110842
1518078443,28.707175,0,5,0.3,0,0.0560161,2018,01,08,08,27,23,39,08,1518073895,1518110842
1518078444,28.753094,0,5,0.3,0,0.056044856000000004,2018,01,08,08,27,24,39,08,1518073895,1518110842
1518078445,28.743031,0,5,0.29,0,0.0560736,2018,01,08,08,27,25,39,08,1518073895,1518110842
1518078446,28.768338,0,5,0.29,0,0.056102363,2018,01,08,08,27,26,39,08,1518073895,1518110842
1518078447,28.836809000000002,0,5,0.3,0,0.0561312,2018,01,08,08,27,27,39,08,1518073895,1518110842
1518078448,28.84655,0,5,0.3,0,0.05616005,2018,01,08,08,27,28,39,08,1518073895,1518110842
1518078449,28.824184000000002,0,5,0.29,0,0.056188868999999995,2018,01,08,08,27,29,39,08,1518073895,1518110842
1518078450,28.807625,0,5,0.3,0,0.056217675,2018,01,08,08,27,30,39,08,1518073895,1518110842
1518078451,28.813366,0,5,0.3,0,0.056246493999999994,2018,01,08,08,27,31,39,08,1518073895,1518110842
1518078452,28.801138,0,5,0.29,0,0.056275294,2018,01,08,08,27,32,39,08,1518073895,1518110842
1518078453,28.828278000000005,0,5,0.29,0,0.056304125,2018,01,08,08,27,33,39,08,1518073895,1518110842
1518078454,28.913525,0,5,0.3,0,0.056333038,2018,01,08,08,27,34,39,08,1518073895,1518110842
1518078455,28.895715999999997,0,5,0.3,0,0.056361931000000004,2018,01,08,08,27,35,39,08,1518073895,1518110842
1518078456,28.825469000000002,0,5,0.3,0,0.05639075600000001,2018,01,08,08,27,36,39,08,1518073895,1518110842
1518078457,28.85855,0,5,0.3,0,0.056419619,2018,01,08,08,27,37,39,08,1518073895,1518110842
1518078458,28.821978,0,5,0.3,0,0.05644844399999999,2018,01,08,08,27,38,39,08,1518073895,1518110842
1518078459,28.853322,0,5,0.3,0,0.056477294,2018,01,08,08,27,39,39,08,1518073895,1518110842
1518078460,28.83765,0,5,0.3,0,0.05650613100000001,2018,01,08,08,27,40,39,08,1518073895,1518110842
1518078461,28.862725,0,5,0.3,0,0.05653499399999999,2018,01,08,08,27,41,39,08,1518073895,1518110842
1518078462,28.909115999999997,0,5,0.3,0,0.0565639,2018,01,08,08,27,42,39,08,1518073895,1518110842
1518078463,28.911872,0,5,0.29,0,0.056592813,2018,01,08,08,27,43,39,08,1518073895,1518110842
1518078464,28.929203,0,5,0.3,0,0.056621743999999995,2018,01,08,08,27,44,39,08,1518073895,1518110842
1518078465,28.886309000000004,0,5,0.3,0,0.05665063100000001,2018,01,08,08,27,45,39,08,1518073895,1518110842
1518078466,28.929538,0,5,0.3,0,0.056679563,2018,01,08,08,27,46,39,08,1518073895,1518110842
1518078467,28.946071999999997,0,5,0.3,0,0.056708506000000006,2018,01,08,08,27,47,39,08,1518073895,1518110842
1518078468,28.987334000000004,0,5,0.3,0,0.05673749399999999,2018,01,08,08,27,48,39,08,1518073895,1518110842
1518078469,28.9494,0,5,0.3,0,0.05676644399999999,2018,01,08,08,27,49,39,08,1518073895,1518110842
1518078470,28.961121999999996,0,5,0.3,0,0.05679540600000001,2018,01,08,08,27,50,39,08,1518073895,1518110842
1518078471,28.943078000000003,0,5,0.3,0,0.05682434399999999,2018,01,08,08,27,51,39,08,1518073895,1518110842
1518078472,28.960463,0,5,0.3,0,0.056853306000000006,2018,01,08,08,27,52,39,08,1518073895,1518110842
1518078473,28.970890999999998,0,5,0.3,0,0.056882275,2018,01,08,08,27,53,39,08,1518073895,1518110842
1518078474,29.014763000000002,0,5,0.3,0,0.056911293999999994,2018,01,08,08,27,54,39,08,1518073895,1518110842
1518078475,29.041088000000002,0,5,0.3,0,0.056940338,2018,01,08,08,27,55,39,08,1518073895,1518110842
1518078476,29.050613000000002,0,5,0.3,0,0.056969388,2018,01,08,08,27,56,39,08,1518073895,1518110842
1518078477,29.006175,0,5,0.3,0,0.056998393999999994,2018,01,08,08,27,57,39,08,1518073895,1518110842
1518078478,28.992046999999996,0,5,0.3,0,0.05702738100000001,2018,01,08,08,27,58,39,08,1518073895,1518110842
1518078479,29.068206,0,5,0.3,0,0.05705645,2018,01,08,08,27,59,39,08,1518073895,1518110842
1518078480,29.085694,0,5,0.3,0,0.057085538,2018,01,08,08,28,00,39,08,1518073895,1518110842
1518078481,29.033494,0,5,0.3,0,0.057114569,2018,01,08,08,28,01,39,08,1518073895,1518110842
1518078482,29.011575,0,5,0.29,0,0.057143581000000006,2018,01,08,08,28,02,39,08,1518073895,1518110842
1518078483,29.057980999999998,0,5,0.29,0,0.057172643999999995,2018,01,08,08,28,03,39,08,1518073895,1518110842
1518078484,29.045075,0,5,0.3,0,0.057201688,2018,01,08,08,28,04,39,08,1518073895,1518110842
1518078485,28.990315999999996,0,5,0.3,0,0.057230675,2018,01,08,08,28,05,39,08,1518073895,1518110842
1518078486,29.073438,0,5,0.3,0,0.05725975,2018,01,08,08,28,06,39,08,1518073895,1518110842
1518078487,29.076288,0,5,0.3,0,0.057288825,2018,01,08,08,28,07,39,08,1518073895,1518110842
1518078488,29.112481,0,5,0.3,0,0.057317938,2018,01,08,08,28,08,39,08,1518073895,1518110842
1518078489,29.062103000000004,0,5,0.3,0,0.057347,2018,01,08,08,28,09,39,08,1518073895,1518110842
1518078490,29.097703000000003,0,5,0.3,0,0.0573761,2018,01,08,08,28,10,39,08,1518073895,1518110842
1518078491,29.156671999999997,0,5,0.3,0,0.05740525600000001,2018,01,08,08,28,11,39,08,1518073895,1518110842
1518078492,29.138778000000002,0,5,0.3,0,0.05743439399999999,2018,01,08,08,28,12,39,08,1518073895,1518110842
1518078493,29.055938,0,5,0.3,0,0.05746345,2018,01,08,08,28,13,39,08,1518073895,1518110842
1518078494,29.169228000000004,0,5,0.3,0,0.057492618999999995,2018,01,08,08,28,14,39,08,1518073895,1518110842
1518078495,29.111825,0,5,0.29,0,0.057521738,2018,01,08,08,28,15,39,08,1518073895,1518110842
1518078496,29.108731,0,5,0.3,0,0.057550844,2018,01,08,08,28,16,39,08,1518073895,1518110842
1518078497,29.166425,0,5,0.3,0,0.057580006,2018,01,08,08,28,17,39,08,1518073895,1518110842
1518078498,29.185371999999997,0,5,0.3,0,0.057609193999999996,2018,01,08,08,28,18,39,08,1518073895,1518110842
1518078499,29.162259000000002,0,5,0.3,0,0.05763835600000001,2018,01,08,08,28,19,39,08,1518073895,1518110842
1518078500,29.160928000000002,0,5,0.3,0,0.057667518999999993,2018,01,08,08,28,20,39,08,1518073895,1518110842
1518078501,29.222821999999997,0,5,0.3,0,0.057696738,2018,01,08,08,28,21,39,08,1518073895,1518110842
1518078502,29.206671999999998,0,5,0.3,0,0.057725943999999994,2018,01,08,08,28,22,39,08,1518073895,1518110842
1518078503,29.175040999999997,0,5,0.3,0,0.057755118999999994,2018,01,08,08,28,23,39,08,1518073895,1518110842
1518078504,29.196809000000002,0,5,0.3,0,0.057784313000000004,2018,01,08,08,28,24,39,08,1518073895,1518110842
1518078505,29.115834000000003,0,5,0.3,0,0.057813431000000005,2018,01,08,08,28,25,39,08,1518073895,1518110842
1518078506,29.101728,0,5,0.31,0,0.057842531,2018,01,08,08,28,26,39,08,1518073895,1518110842
1518078507,29.074463,0,5,0.3,0,0.057871613,2018,01,08,08,28,27,39,08,1518073895,1518110842
1518078508,29.101978000000003,0,5,0.3,0,0.057900713,2018,01,08,08,28,28,39,08,1518073895,1518110842
1518078509,29.140431,0,5,0.3,0,0.05792985,2018,01,08,08,28,29,39,08,1518073895,1518110842
1518078510,29.182313,0,5,0.31,0,0.057959038,2018,01,08,08,28,30,39,08,1518073895,1518110842
1518078511,29.204309000000002,0,5,0.3,0,0.057988238,2018,01,08,08,28,31,39,08,1518073895,1518110842
1518078512,29.15795,0,5,0.3,0,0.05801739399999999,2018,01,08,08,28,32,39,08,1518073895,1518110842
1518078513,29.199094,0,5,0.3,0,0.05804659399999999,2018,01,08,08,28,33,39,08,1518073895,1518110842
1518078514,29.214375,0,5,0.3,0,0.05807580600000001,2018,01,08,08,28,34,39,08,1518073895,1518110842
1518078515,29.189069,0,5,0.3,0,0.05810499399999999,2018,01,08,08,28,35,39,08,1518073895,1518110842
1518078516,29.186415999999998,0,5,0.3,0,0.05813418100000001,2018,01,08,08,28,36,39,08,1518073895,1518110842
1518078517,29.144078000000004,0,5,0.31,0,0.058163325,2018,01,08,08,28,37,39,08,1518073895,1518110842
1518078518,29.200175,0,5,0.3,0,0.058192525,2018,01,08,08,28,38,39,08,1518073895,1518110842
1518078519,29.168009,0,5,0.3,0,0.058221694,2018,01,08,08,28,39,39,08,1518073895,1518110842
1518078520,29.173780999999998,0,5,0.3,0,0.058250869,2018,01,08,08,28,40,39,08,1518073895,1518110842
1518078521,29.158440999999996,0,5,0.3,0,0.058280025,2018,01,08,08,28,41,39,08,1518073895,1518110842
1518078522,29.18685,0,5,0.3,0,0.058309213,2018,01,08,08,28,42,39,08,1518073895,1518110842
1518078523,29.16315,0,5,0.3,0,0.058338375,2018,01,08,08,28,43,39,08,1518073895,1518110842
1518078524,29.161463,0,5,0.3,0,0.058367538000000004,2018,01,08,08,28,44,39,08,1518073895,1518110842
1518078525,29.147913,0,5,0.3,0,0.058396681000000006,2018,01,08,08,28,45,39,08,1518073895,1518110842
1518078526,29.167994,0,5,0.3,0,0.05842585,2018,01,08,08,28,46,39,08,1518073895,1518110842
1518078527,29.195715999999997,0,5,0.3,0,0.058455044,2018,01,08,08,28,47,39,08,1518073895,1518110842
1518078528,29.237428,0,5,0.3,0,0.058484281000000006,2018,01,08,08,28,48,39,08,1518073895,1518110842
1518078529,29.212296999999996,0,5,0.3,0,0.05851349399999999,2018,01,08,08,28,49,39,08,1518073895,1518110842
1518078530,29.178419,0,5,0.3,0,0.058542675,2018,01,08,08,28,50,39,08,1518073895,1518110842
1518078531,29.189431,0,5,0.3,0,0.058571863,2018,01,08,08,28,51,39,08,1518073895,1518110842
1518078532,29.211716,0,5,0.3,0,0.058601075,2018,01,08,08,28,52,39,08,1518073895,1518110842
